"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"926",41,28,0.6925,0.3865,0.212,0.5464,0.3892,0.3512,0.3345,0.4653,0.4241
"927",41,29,0.2015,0.1125,0.0924,0.4613,0.4247,0.2913,0.6774,0.541,0.5643
"928",41,30,0.79,0.4409,0.3155,0.3413,0.3307,0.2932,0.3399,0.4057,0.4936
"929",41,31,0.1955,0.1091,0.0487,0.4826,0.4238,0.2112,0.4537,0.6976,0.4213
"930",41,34,0.5887,0.3286,0.0723,0.3919,0.3763,0.3137,0.2724,0.3343,0.3233
"931",41,35,0.8969,0.5006,0.0688,0.3406,0.3749,0.2391,0.3557,0.3593,0.428
"932",41,36,0.2072,0.1156,0.0441,0.3844,0.3335,0.1686,0.2406,0.4253,0.3971
"933",41,37,0.8568,0.4782,0.1482,0.3824,0.4357,0.2482,0.3606,0.3868,0.4359
"934",41,38,0.2284,0.1275,0.0874,0.7517,0.4709,0.4709,0.75,0.75,0
"935",41,39,0.5189,0.2896,0.0643,0.294,0.3927,0.2109,0.2173,0.3773,0.3751
"936",41,40,0.9783,0.546,0.0692,0.3263,0.4484,0.2971,0.405,0.5243,0.3961
"937",41,41,0.6291,0.3511,0.0794,0.3813,0.2714,0.3542,0.4357,0.4299,0.2472
"938",41,42,0.4863,0.2714,0.1106,0.4832,0.406,0.2969,0.3149,0.5732,0.4733
"939",41,45,0.9019,0.5034,0.2087,0.4725,0.4648,0.2908,0.4242,0.6836,0.5615
"940",41,46,0.7501,0.4186,0.1561,0.8439,0.7274,0.5645,0.449,0.5714,0.5204
"941",41,47,0.3963,0.2212,0.0532,0.278,0.324,0.3087,0.2427,0.387,0.4865
"942",41,48,1.1183,0.6241,0.1738,0.513,0.4175,0.4249,0.2714,0.66,0.6259
"943",41,49,0.3347,0.1868,0.0353,0.4714,0.1897,0.2028,0.4888,0.3736,0.2275
"944",41,51,1.0123,0.565,0.1414,0.4342,0.2955,0.4661,0.292,0.4413,0.4803
"945",41,53,0.5639,0.3147,0.0494,0.3752,0.2496,0.3014,0.393,0.361,0.3028
"946",41,54,0.1533,0.0855,0.0581,0.4984,0.4266,0.2477,0.3615,0.4231,0.3462
"947",41,55,0.6279,0.3504,0.1317,0.7338,0.3103,0.3208,0.6506,0.7299,0.3551
"948",41,56,0.4501,0.2512,0.0589,0.3516,0.3297,0.3163,0.3721,0.5323,0.4455
"949",41,72,0.0386,0.0216,0.0546,0.4395,0.6344,0.2027,0.5184,0.7826,0.7209
"950",43,1,0.3485,0.1945,0.1096,0.6361,0.3892,0.3449,0.6673,0.6444,0.4542
"951",43,5,0.7972,0.4449,0.0968,0.3553,0.3968,0.1779,0.3921,0.531,0.4406
"952",43,6,0.6622,0.3696,0.0212,0.3155,0.2016,0.135,0.3719,0.226,0.2738
"953",43,8,0.7099,0.3962,0.1602,0.8274,0.3247,0.3558,0.4858,0.6449,0.2946
"954",43,12,1.0717,0.5981,0.2708,0.6861,0.2831,0.387,0.6162,0.6194,0.3707
"955",43,13,0.9496,0.53,0.099,0.3037,0.3618,0.3076,0.3882,0.3757,0.5094
"956",43,16,0.5056,0.2822,0.0532,0.3648,0.3782,0.277,0.4508,0.5395,0.4766
"957",43,17,0.9598,0.5357,0.1523,0.4734,0.3799,0.4767,0.4372,0.3914,0.4593
"958",43,18,0.4825,0.2693,0.1064,0.4846,0.3653,0.3213,0.2939,0.6057,0.4866
"959",43,19,0.1773,0.099,0.0982,0.5476,0.4229,0.3749,0.2706,0.613,0.479
"960",43,20,0.4039,0.2254,0.0758,0.4663,0.2813,0.2433,0.3584,0.4303,0.308
"961",43,21,0.1695,0.0946,0.0824,0.6526,0.4032,0.3563,0.5921,0.6395,0.4517
"962",43,22,0.7347,0.41,0.252,0.6699,0.4307,0.6041,0.4915,0.4954,0.3272
"963",43,24,0.6491,0.3623,0.167,0.5205,0.3973,0.3313,0.3603,0.5411,0.3233
"964",43,26,0.2015,0.1125,0.0338,0.3999,0.2924,0.2873,0.4161,0.2769,0.3772
"965",43,27,0.3126,0.1744,0.0615,0.53,0.5291,0.2598,0.4823,0.5814,0.481
"966",43,28,0.7922,0.4422,0.1904,0.4514,0.326,0.229,0.3414,0.618,0.3628
"967",43,29,0.3001,0.1675,0.0223,0.282,0.314,0.1614,0.2022,0.3184,0.292
"968",43,30,0.3059,0.1707,0.0219,0.2451,0.211,0.1233,0.2946,0.2668,0.3073
"969",43,31,1.0435,0.5824,0.1203,0.5889,0.2581,0.3893,0.3623,0.4669,0.2677
"970",43,35,1.1911,0.6647,0.2151,0.2443,0.2325,0.2055,0.2729,0.2469,0.297
"971",43,36,0.2433,0.1358,0.0566,0.4467,0.287,0.2472,0.332,0.4139,0.29
"972",43,37,0.2535,0.1415,0.0232,0.2746,0.2145,0.1797,0.1774,0.4327,0.2573
"973",43,38,0.2218,0.1238,0.0835,0.507,0.3555,0.4416,0.6784,0.1515,0.5269
"974",43,39,0.5965,0.3329,0.1755,0.6285,0.3963,0.2907,0.4165,0.5395,0.4427
"975",43,40,0.5861,0.3271,0.0376,0.3839,0.4358,0.0928,0.4091,0.6004,0.4892
"976",43,41,0.5331,0.2976,0.0417,0.3169,0.2519,0.2828,0.251,0.3497,0.2888
"977",43,42,0.9511,0.5308,0.2363,0.6252,0.4323,0.5199,0.2624,0.4961,0.4694
"978",43,45,0.8446,0.4714,0.264,0.5627,0.3875,0.4302,0.4861,0.6417,0.4249
"979",43,46,0.2067,0.1154,0.0321,0.5345,0.4529,0.1471,0.3874,0.9091,0.5217
"980",43,47,0.4406,0.2459,0.0733,0.3968,0.3327,0.3227,0.2302,0.3876,0.2572
"981",43,48,0.8503,0.4746,0.0801,0.3287,0.1604,0.2729,0.3909,0.2805,0.2508
"982",43,49,0.5273,0.2943,0.1523,0.2934,0.3641,0.4836,0.5261,0.361,0.4702
"983",43,51,0.5126,0.2861,0.0717,0.4369,0.2295,0.2518,0.216,0.3606,0.1624
"984",43,53,0.3268,0.1824,0.0173,0.2855,0.2291,0.0698,0.2728,0.347,0.2639
"985",43,54,0.0872,0.0487,0.0606,0.5371,0.4505,0.2359,0.5556,0.5417,0.4583
"986",43,55,0.2136,0.1192,0.1171,0.5998,0.4607,0.2796,0.5229,0.5089,0.4763
"987",43,56,0.5428,0.3029,0.0255,0.3481,0.2598,0.1583,0.2275,0.3985,0.3631
"988",43,72,0.0313,0.0175,0.0537,0.5289,0.5655,0.2073,0.5151,0.8214,0.6216
"989",45,1,0.8974,0.5009,0.108,0.331,0.3627,0.4187,0.4252,0.4046,0.2574
"990",45,5,0.6712,0.3746,0.1062,0.4233,0.4761,0.3296,0.3197,0.4034,0.4093
"991",45,6,0.9247,0.5161,0.1013,0.336,0.3662,0.3202,0.3198,0.3673,0.356
"992",45,8,0.7542,0.4209,0.056,0.3527,0.236,0.2421,0.3701,0.3675,0.1867
"993",45,12,0.7688,0.4291,0.2144,0.5982,0.2797,0.4635,0.224,0.545,0.3971
"994",45,13,0.8417,0.4697,0.095,0.3416,0.3493,0.3729,0.1926,0.3234,0.3644
"995",45,16,0.4373,0.244,0.0314,0.3348,0.2011,0.241,0.4021,0.3523,0.2517
"996",45,17,0.1427,0.0797,0.0443,0.3871,0.4541,0.2114,0.3286,0.5238,0.5596
"997",45,18,0.2018,0.1126,0.0545,0.387,0.3633,0.289,0.537,0.4423,0.4614
"998",45,19,0.3667,0.2047,0.0817,0.4799,0.3644,0.3119,0.2848,0.4804,0.4194
"999",45,20,0.7655,0.4272,0.0677,0.2814,0.3283,0.2045,0.1662,0.3012,0.2958
"1000",45,21,0.2115,0.118,0.0431,0.4837,0.2525,0.1923,0.4881,0.5412,0.2646
"1001",45,22,0.9499,0.5301,0.1939,0.5115,0.4773,0.2809,0.4388,0.5054,0.4996
"1002",45,24,0.9446,0.5272,0.163,0.4496,0.3574,0.3903,0.2523,0.5553,0.462
"1003",45,26,0.6253,0.349,0.157,0.6484,0.5337,0.261,0.451,0.3427,0.3622
"1004",45,27,0.1435,0.0801,0.0436,0.4907,0.3752,0.1944,0.5048,0.4965,0.4257
"1005",45,28,0.5726,0.3196,0.095,0.4491,0.2922,0.1701,0.3918,0.4352,0.2603
"1006",45,29,0.1391,0.0776,0.0364,0.2868,0.4975,0.2252,0.4073,0.5239,0.671
"1007",45,30,0.1628,0.0909,0.01,0.4742,0.5258,0.0992,0.375,1,0.625
"1008",45,31,0.5598,0.3124,0.0361,0.3388,0.2626,0.1709,0.2083,0.3011,0.2226
"1009",45,35,1.1718,0.654,0.2749,0.3731,0.3395,0.257,0.3174,0.3831,0.402
"1010",45,36,0.6045,0.3374,0.1002,0.4781,0.3855,0.4063,0.1627,0.2657,0.2371
"1011",45,37,0.7558,0.4218,0.1389,0.4227,0.4746,0.2343,0.3784,0.4921,0.498
"1012",45,38,0.1299,0.0725,0.0536,0.3676,0.3676,0.3875,0.5412,0.0667,0.6078
"1013",45,39,0.4755,0.2654,0.1698,0.6269,0.4939,0.3384,0.3782,0.3007,0.322
"1014",45,40,0.4111,0.2295,0.0136,0.3451,0.4658,0.124,0.469,0.6364,0.3865
"1015",45,41,0.8661,0.4834,0.132,0.6468,0.2679,0.4017,0.7199,0.729,0.4592
"1016",45,42,0.8875,0.4953,0.3181,0.7254,0.4147,0.4289,0.4234,0.6663,0.4296
"1017",45,45,0.9144,0.5103,0.1675,0.4763,0.4135,0.397,0.3899,0.5937,0.5132
"1018",45,46,0.1721,0.0961,0.0648,0.6374,0.1994,0.4615,0.5345,0.6,0.2621
"1019",45,47,0.6458,0.3605,0.1667,0.4678,0.4667,0.2949,0.4109,0.5867,0.4596
"1020",45,48,0.7446,0.4156,0,0,NA,0,0,NA,NA
"1021",45,49,0.5753,0.3211,0.0694,0.2673,0.2476,0.2313,0.294,0.204,0.3157
"1022",45,51,0.107,0.0597,0.0179,0.5088,0.2088,0.2319,0.6333,0.3,0.3611
"1023",45,53,0.6902,0.3852,0.1059,0.5404,0.1489,0.3747,0.5861,0.5498,0.3257
"1024",45,54,0.2156,0.1203,0.0825,0.4454,0.3994,0.1995,0.3597,0.5409,0.4196
"1025",45,55,0.2443,0.1363,0.0426,0.2984,0.29,0.2695,0.3498,0.3341,0.3574
"1026",45,56,0.3117,0.1739,0.0138,0.3456,0.298,0.1319,0.3565,0.3636,0.2652
"1027",45,72,0.0299,0.0167,0.0606,0.4571,0.9714,0.2804,0.5678,1,0.9366
"1028",47,1,0.7128,0.3978,0.2572,0.5565,0.6223,0.466,0.3436,0.6359,0.7293
"1029",47,5,0.329,0.1836,0.0273,0.3646,0.2652,0.1377,0.3837,0.4005,0.3348
"1030",47,6,1.1028,0.6155,0.1087,0.3903,0.4414,0.3421,0.3591,0.3955,0.3952
"1031",47,8,0.4203,0.2346,0.0322,0.5284,0.2717,0.1666,0.406,0.4524,0.1172
"1032",47,12,1.0173,0.5678,0.1037,0.3247,0.2396,0.3737,0.4031,0.4501,0.4545
"1033",47,13,0.3765,0.2101,0.0407,0.3007,0.3424,0.1826,0.3199,0.266,0.3779
"1034",47,16,0.7231,0.4036,0.05,0.4697,0.1746,0.2367,0.5794,0.6231,0.2503
"1035",47,17,0.1514,0.0845,0.0377,0.2586,0.3595,0.2345,0.3955,0.3571,0.3923
"1036",47,18,0.1302,0.0727,0.048,0.4942,0.4481,0.2712,0.5154,0.6073,0.4115
"1037",47,19,0.6922,0.3864,0.1968,0.5894,0.5126,0.5157,0.4316,0.5238,0.2904
"1038",47,20,0.5771,0.3221,0.043,0.4023,0.4832,0.2203,0.336,0.4,0.5861
"1039",47,21,0.9347,0.5216,0.1608,0.4468,0.3832,0.4718,0.4632,0.516,0.2936
"1040",47,22,0.8444,0.4713,0.169,0.4491,0.5077,0.2609,0.2734,0.39,0.4666
"1041",47,24,0.6872,0.3835,0.1777,0.5706,0.2564,0.2642,0.4986,0.5193,0.307
"1042",47,26,0.3816,0.213,0.0287,0.2713,0.3466,0.1626,0.2817,0.4111,0.3525
"1043",47,27,0.4474,0.2497,0.1321,0.5135,0.4769,0.445,0.2947,0.4314,0.3572
"1044",47,28,0.9664,0.5393,0.1622,0.4726,0.3779,0.3384,0.3943,0.4436,0.3555
"1045",47,29,0.6591,0.3679,0.0662,0.3674,0.3674,0.2341,0.2512,0.3354,0.2937
"1046",47,30,0.9296,0.5188,0.0933,0.3638,0.3268,0.2226,0.3234,0.3906,0.3162
"1047",47,31,0.8412,0.4695,0.2849,0.7373,0.5779,0.6237,0.3686,0.3335,0.1775
"1048",47,35,0.6875,0.3837,0.0639,0.4793,0.4811,0.2284,0.4893,0.3473,0.4614
"1049",47,36,1.379,0.7696,0.3955,0.8504,0.5361,0.629,0.6055,0.8427,0.5809
"1050",47,37,0.9922,0.5538,0.1428,0.3836,0.4947,0.3283,0.4143,0.4795,0.5359
"1051",47,38,0.1173,0.0655,0.0032,0.0757,0.1757,0.0909,0.1667,0.1,0.2667
"1052",47,39,0.3199,0.1785,0.0459,0.2838,0.4294,0.2804,0.3582,0.5277,0.5785
"1053",47,40,0.776,0.4331,0.073,0.3538,0.3444,0.393,0.2597,0.2472,0.2691
"1054",47,41,0.8768,0.4894,0.131,0.3858,0.3424,0.4352,0.44,0.3695,0.4003
"1055",47,42,0.1208,0.0674,0.0577,0.4269,0.3609,0.3004,0.5587,0.5224,0.5087
"1056",47,45,0.921,0.514,0.1742,0.3794,0.428,0.5743,0.3882,0.5659,0.6841
"1057",47,46,0.5348,0.2985,0.0327,0.4637,0.3416,0.1692,0.5774,0.2144,0.3847
"1058",47,47,0.7851,0.4382,0.0904,0.3034,0.3025,0.2661,0.3936,0.4682,0.4307
"1059",47,48,0.3358,0.1874,0.0258,0.5183,0.4732,0.1017,0.4783,0.8889,0.4731
"1060",47,49,0.6571,0.3668,0.1918,0.3046,0.2328,0.2439,0.3015,0.3163,0.2026
"1061",47,51,0.9034,0.5042,0.0752,0.3137,0.4463,0.3951,0.1868,0.3032,0.1869
"1062",47,53,0.9464,0.5282,0.2489,0.3987,0.2888,0.3958,0.4575,0.4452,0.5268
"1063",47,54,0.4152,0.2317,0.2138,0.574,0.7254,0.4423,0.4378,0.6798,0.7912
"1064",47,55,0.2715,0.1515,0.0756,0.442,0.3444,0.3556,0.5404,0.5437,0.4377
"1065",47,72,0.0399,0.0223,0.058,0.6843,0.9461,0.2158,0.6384,0.76,0.902
"1066",49,1,0.6437,0.3592,0.1952,0.6372,0.4827,0.5473,0.492,0.6193,0.5039
"1067",49,5,0.205,0.1144,0.0285,0.4328,0.3965,0.2198,0.5377,0.5703,0.4525
"1068",49,6,0.7384,0.4121,0.044,0.4562,0.2841,0.2128,0.4644,0.5375,0.3564
"1069",49,8,0.4266,0.2381,0.0358,0.2281,0.2273,0.2777,0.3089,0.2604,0.3181
"1070",49,12,1.0082,0.5627,0.1104,0.4878,0.3806,0.3008,0.4528,0.6857,0.4298
"1071",49,13,0.8352,0.4662,0.1072,0.3178,0.3196,0.3148,0.382,0.395,0.3964
"1072",49,16,0.3709,0.207,0.0719,0.4658,0.3045,0.183,0.486,0.5623,0.3557
"1073",49,17,0.1791,0.1,0.0645,0.3709,0.4203,0.3406,0.315,0.373,0.3818
"1074",49,18,0.3231,0.1803,0.114,0.4282,0.4645,0.3887,0.6147,0.4898,0.6218
"1075",49,19,0.491,0.274,0.1715,0.3804,0.3835,0.5921,0.5823,0.3932,0.6643
"1076",49,20,0.3208,0.179,0.0214,NA,0.2837,0.1801,NA,NA,0.4382
"1077",49,21,0.407,0.2271,0.1321,0.5176,0.3912,0.2646,0.4881,0.6625,0.4342
"1078",49,22,0.7566,0.4222,0.1824,0.4136,0.3781,0.2275,0.486,0.5099,0.4695
"1079",49,26,0.8183,0.4567,0.3469,0.7157,0.466,0.2666,0.6124,0.7205,0.5081
"1080",49,27,0.349,0.1948,0.0854,0.4252,0.2621,0.337,0.4664,0.4424,0.4246
"1081",49,28,0.7613,0.4249,0.3189,0.613,0.4822,0.4923,0.4431,0.6967,0.6049
"1082",49,29,0.2946,0.1644,0.0477,0.402,0.2436,0.1365,0.3616,0.4705,0.2694
"1083",49,30,0.3749,0.2093,0.0232,0.2791,0.232,0.1691,0.2854,0.3604,0.2684
"1084",49,31,0.2516,0.1404,0.0386,0.3681,0.3681,0.2985,0.6667,0,0.6667
"1085",49,35,0.9353,0.522,0.1816,0.3186,0.3137,0.4523,0.3579,0.3261,0.4142
"1086",49,36,0.1859,0.1038,0.0582,0.3451,0.3429,0.3272,0.3653,0.4425,0.3389
"1087",49,37,0.9607,0.5362,0.1244,0.4051,0.3924,0.2902,0.3906,0.4915,0.3515
"1088",49,38,0.1889,0.1054,0.0283,0.5344,0.3526,0.2594,0.275,0.5,0.35
"1089",49,39,0.979,0.5464,0.2265,0.6034,0.4001,0.4196,0.4612,0.6775,0.5084
"1090",49,40,0.8033,0.4483,0.0499,0.5242,0.4413,0.288,0.4236,0.3867,0.3369
"1091",49,41,0.8281,0.4622,0.1532,0.3915,0.6165,0.4311,0.4495,0.6109,0.3781
"1092",49,42,0.5595,0.3122,0.2183,0.6714,0.4485,0.5076,0.2669,0.5501,0.4798
"1093",49,45,0.9078,0.5067,0.1154,0.3311,0.5175,0.5607,0.4003,0.5197,0.6933
"1094",49,46,0.1094,0.061,0.0819,0.6599,0.2419,0.3821,0.2778,0.5,0.2222
"1095",49,47,0.1469,0.082,0.0449,0.4151,0.2834,0.2525,0.5816,0.2429,0.3977
"1096",49,48,0.7603,0.4243,0.063,0.3587,0.3603,0.2784,0.2703,0.5043,0.423
"1097",49,49,0.5953,0.3322,0.0717,0.2926,0.3015,0.3305,0.3549,0.3184,0.3324
"1098",49,51,0.8435,0.4708,0.0151,0.1134,0.3725,0.2249,0.2088,0.386,0.4721
"1099",49,53,0.6259,0.3493,0.0663,0.4584,0.4589,0.278,0.4594,0.386,0.2738
"1100",49,54,0.3139,0.1752,0.1491,0.5677,0.4743,0.2533,0.5014,0.693,0.449
"1101",49,55,0.1911,0.1067,0.034,0.2665,0.3409,0.2206,0.3697,0.3682,0.3489
"1102",49,72,0.3121,0.1742,0.0072,0.2143,0.4643,0.0854,0.1289,0.25,0.3789
"1103",50,2,0.645,0.36,0.127,0.146,0.2561,0.1403,0.1997,0.239,0.1921
"1104",51,1,0.7476,0.4172,0.0896,0.3188,0.3648,0.3389,0.2696,0.4457,0.4495
"1105",51,5,0.6383,0.3563,0.1269,0.5397,0.2667,0.3171,0.3345,0.5306,0.3745
"1106",51,6,0.8346,0.4658,0.0888,0.3123,0.2571,0.3346,0.362,0.3569,0.3481
"1107",51,8,0.4371,0.2439,0.0682,0.5332,0.2586,0.3294,0.5211,0.617,0.4009
"1108",51,12,1.1189,0.6245,0.2539,0.6668,0.39,0.3246,0.6322,0.6264,0.4601
"1109",51,13,1.0486,0.5852,0.238,0.5275,0.3012,0.3783,0.4607,0.5037,0.3221
"1110",51,16,0.4571,0.2551,0.0668,0.3417,0.1626,0.3183,0.3766,0.366,0.3877
"1111",51,17,0.3294,0.1838,0.3176,0.8753,0.3608,0.4586,0.4815,0.775,0.4429
"1112",51,18,0.2784,0.1554,0.0772,0.5075,0.3747,0.3107,0.3627,0.5139,0.3782
"1113",51,19,0.1372,0.0766,0.038,0.4608,0.5095,0.177,0.4353,0.6905,0.4505
"1114",51,20,0.3874,0.2162,0.0874,0.3493,0.4893,0.3433,0.3594,0.3558,0.4684
"1115",51,21,0.3318,0.1852,0.2231,0.6551,0.5149,0.604,0.1547,0.6431,0.6044
"1116",51,22,1.1415,0.6371,0.2344,0.6096,0.4467,0.3977,0.4764,0.5068,0.4149
"1117",51,26,0.1809,0.101,0.0408,0.3661,0.4982,0.2063,0.3747,0.568,0.5282
"1118",51,27,0.1754,0.0979,0.0324,0.2127,0.2051,0.294,0.397,0.2331,0.2705
"1119",51,28,0.5231,0.2919,0.1007,0.3469,0.4872,0.443,0.2721,0.3958,0.5205
"1120",51,29,0.6287,0.3509,0.1594,0.4972,0.4375,0.3618,0.4192,0.5303,0.4242
"1121",51,30,0.1205,0.0672,0.0608,0.5281,0.2219,0.3469,0.875,0.75,0.125
"1122",51,31,0.4242,0.2367,0.2111,0.1741,0.6149,0.6036,0.6288,0.631,0.1426
"1123",51,35,0.7785,0.4345,0.0308,0.2637,0.2637,0.1597,0.2713,0.3971,0.2785
"1124",51,36,0.3847,0.2147,0.1296,0.5592,0.4333,0.3431,0.4294,0.6233,0.4497
"1125",51,37,1.2216,0.6818,0.0914,0.3651,0.3124,0.2789,0.2496,0.3295,0.2455
"1126",51,38,0.1765,0.0985,0.0666,0.4781,0.267,0.4488,0.8158,0.3333,0.7158
"1127",51,39,0.3876,0.2163,0.0618,0.3547,0.4385,0.3158,0.308,0.4027,0.2832
"1128",51,40,0.6806,0.3798,0.0733,0.6294,0.2788,0.167,0.5241,0.629,0.3156
"1129",51,41,0.9828,0.5485,0.0879,0.4583,0.3236,0.3575,0.3672,0.4379,0.3485
"1130",51,42,0.3306,0.1845,0.1745,0.5582,0.4227,0.3279,0.3746,0.6395,0.4807
"1131",51,45,0.7822,0.4366,0.1421,0.4517,0.3197,0.3551,0.4733,0.5598,0.3939
"1132",51,46,0.2093,0.1168,0.0683,0.285,0.3895,0.3297,0.5345,0.419,0.5357
"1133",51,47,0.4628,0.2583,0.0704,0.4112,0.3307,0.2652,0.3181,0.4664,0.4163
"1134",51,48,0.9038,0.5044,0.0541,0.2897,0.3663,0.2358,0.2603,0.5174,0.5192
"1135",51,49,0.5269,0.294,0.0634,0.1707,0.2068,0.3054,0.3041,0.3037,0.2727
"1136",51,51,0.1047,0.0585,0.0695,0.4841,0.4217,0.3281,0.6368,0.549,0.5328
"1137",51,53,0.4695,0.262,0.0679,0.39,0.2743,0.1718,0.5357,0.4829,0.234
"1138",51,54,0.1593,0.0889,0.0563,0.3599,0.4511,0.2671,0.4498,0.5412,0.5325
"1139",51,55,0.1483,0.0828,0.0388,0.7855,0.246,0.3593,0.6,0.9444,0.5206
"1140",51,72,0.1097,0.0612,0.077,0.3433,0.4083,0.4248,0.3097,0.4583,0.5216
"1141",53,1,0.9286,0.5183,0.2108,0.4614,0.4193,0.3046,0.4573,0.5448,0.4918
"1142",53,5,0.3032,0.1692,0.0923,0.5517,0.2899,0.3627,0.4232,0.6098,0.4358
"1143",53,6,1.0735,0.5992,0.272,0.5625,0.417,0.6248,0.5951,0.4135,0.5219
"1144",53,8,0.3353,0.1871,0,0,0,0,0,0,0
"1145",53,12,0.6692,0.3735,0.0694,0.3429,0.2906,0.2386,0.3184,0.3711,0.2455
"1146",53,13,1.0985,0.6131,0.0547,0.2717,0.1204,0.2217,0.4363,0.3408,0.1816
"1147",53,16,0.7419,0.4141,0.0351,0.4377,0.2427,0.1886,0.3576,0.4151,0.3847
"1148",53,17,0.2186,0.122,0.046,0.3828,0.2953,0.2279,0.4424,0.4701,0.2596
"1149",53,18,0.558,0.3114,0.1475,0.572,0.4275,0.3337,0.3074,0.678,0.5261
"1150",53,19,0.3159,0.1763,0.0867,0.6093,0.367,0.3564,0.3019,0.2896,0.128
"1151",53,20,0.5056,0.2822,0.1532,0.7824,0.3066,0.2874,0.5311,0.6649,0.3895
"1152",53,21,0.2133,0.1191,0.0579,0.4017,0.3735,0.3593,0.5032,0.5654,0.4907
"1153",53,22,0.6708,0.3744,0.1517,0.4207,0.3823,0.2153,0.3656,0.3899,0.3895
"1154",53,26,0.4173,0.2329,0.2918,0.8614,0.3,0.2232,0.8897,0.8838,0.3725
"1155",53,27,0.9829,0.5486,0.1796,0.5573,0.4137,0.4966,0.3786,0.4242,0.4857
"1156",53,28,0.6947,0.3877,0.1177,0.312,0.4605,0.34,0.3973,0.462,0.5772
"1157",53,29,0.4471,0.2496,0.1369,0.5412,0.3461,0.1917,0.3893,0.577,0.3586
"1158",53,30,0.2942,0.1642,0.0194,0.4218,0.1809,0.1695,0.4714,0.447,0.2712
"1159",53,31,0.4686,0.2615,0.0884,0.3838,0.2842,0.3304,0.4294,0.4282,0.3836
"1160",53,35,1.1066,0.6176,0.2092,0.2908,0.434,0.1648,0.3067,0.2411,0.4731
"1161",53,36,0.3261,0.182,0.0945,0.5417,0.4372,0.2553,0.3804,0.5132,0.3779
"1162",53,37,0.4962,0.2769,0.0382,0.2725,0.1982,0.1664,0.2042,0.3734,0.2355
"1163",53,38,0.7202,0.4019,0.5774,0.3693,0.3753,0.5085,0.6906,0.5714,0.5406
"1164",53,39,0.2993,0.167,0.063,0.3784,0.4387,0.2817,0.4048,0.4072,0.386
"1165",53,40,0.4065,0.2269,0.0133,0.3915,0.2772,0.0622,0.4105,0.1286,0.2962
"1166",53,41,0.7165,0.3999,0.0865,0.2992,0.3386,0.3403,0.3934,0.1916,0.416
"1167",53,42,0.7279,0.4062,0.2785,0.7018,0.3238,0.5517,0.1537,0.3839,0.3152
"1168",53,45,1.1032,0.6157,0.0876,0.2601,0.3594,0.441,0.3469,0.3647,0.3165
"1169",53,46,0.4366,0.2437,0.048,0.3666,0.5285,0.2964,0.1404,0.7273,0.622
"1170",53,47,0.6677,0.3727,0.2045,0.5043,0.4837,0.284,0.3803,0.6378,0.5136
"1171",53,48,0.6977,0.3894,0.112,0.5467,0.3427,0.351,0.4615,0.4948,0.3963
"1172",53,49,0.5611,0.3132,0.0554,0.2784,0.2384,0.304,0.2479,0.2742,0.2726
"1173",53,51,0.8452,0.4717,0.0478,0.2196,0.2901,0.3377,0.2472,0.28,0.3033
"1174",53,53,1.0481,0.5849,0.0878,0.4524,0.3811,0.3292,0.2794,0.2642,0.2727
"1175",53,54,0.1574,0.0878,0.0646,0.4667,0.4984,0.2669,0.5027,0.4074,0.5381
"1176",53,55,0.5259,0.2935,0.174,0.7803,0.3434,0.3737,0.6085,0.7238,0.3826
"1177",53,72,0.1056,0.059,0.0481,0.3546,0.4828,0.2197,0.308,0.4977,0.5504
"1178",54,72,0.031,0.0173,0.025,0.2783,0.6957,0.1509,0.2906,0.8,0.604
"1179",55,1,0.6932,0.3869,0.3055,0.7033,0.5365,0.4681,0.4436,0.6761,0.5817
"1180",55,5,0.2477,0.1382,0.0441,0.3779,0.3815,0.294,0.3593,0.4273,0.4326
"1181",55,6,1.0535,0.5879,0.1683,0.6786,0.6447,0.3561,0.6761,0.2044,0.6199
"1182",55,8,0.8021,0.4477,0.1125,0.2752,0.2743,0.4161,0.3839,0.2947,0.4779
"1183",55,12,0.9025,0.5037,0.1401,0.5045,0.4143,0.3614,0.358,0.5566,0.4563
"1184",55,13,0.6189,0.3454,0.2037,0.5537,0.3901,0.488,0.649,0.4842,0.4539
"1185",55,16,0.383,0.2138,0.0383,0.2752,0.1967,0.1317,0.2466,0.2581,0.1816
"1186",55,17,0.1791,0.0999,0.0406,0.3005,0.4519,0.2262,0.3558,0.5627,0.4303
"1187",55,18,0.1505,0.084,0.0404,0.3561,0.4445,0.1819,0.4028,0.4231,0.4253
"1188",55,19,0.1262,0.0704,0.0596,0.4056,0.3553,0.309,0.5207,0.4838,0.3975
"1189",55,20,0.9789,0.5463,0.1201,0.4186,0.4454,0.3654,0.4251,0.4097,0.432
"1190",55,21,0.1645,0.0918,0.0792,0.5028,0.5305,0.2802,0.4375,0.6667,0.625
"1191",55,22,0.8861,0.4946,0.2064,0.5224,0.3338,0.2919,0.4853,0.6183,0.3565
"1192",55,26,0.3477,0.1941,0.0886,0.6361,0.2607,0.2122,0.5917,0.6516,0.3222
"1193",55,27,0.1723,0.0962,0.0509,0.4798,0.2699,0.2776,0.4768,0.4926,0.2727
"1194",55,28,0.7257,0.405,0.03,0.1635,0.5934,0.0316,0.1319,0.7569,0.625
"1195",55,29,0.2057,0.1148,0.0413,0.511,0.324,0.2378,0.541,0.6845,0.4024
