"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"279",11,38,0.3629,0.2026,0.0069,NA,0.0837,0.1624,NA,NA,0.0787
"280",11,39,0.3007,0.1678,0.0149,0.2105,0.2188,0.1619,0.2499,0.2892,0.2608
"281",11,40,0.979,0.5464,0.0494,0.5839,0.3279,0.2459,0.338,0.5565,0.3307
"282",11,41,0.6859,0.3828,0.0165,0.24,0.2651,0.1499,0.1897,0.2535,0.2187
"283",11,42,0.9116,0.5088,0.2467,0.4761,0.3617,0.638,0.2778,0.397,0.5909
"284",11,45,0.9743,0.5438,0.0681,0.3116,0.4398,0.115,0.2403,0.5183,0.4195
"285",11,46,0.5825,0.3251,0.0284,0.2722,0.3304,0.1487,0.3299,0.1515,0.416
"286",11,47,0.7361,0.4108,0.0481,0.359,0.3207,0.2956,0.166,0.3293,0.3256
"287",11,48,0.5504,0.3072,0,0,0,0,0,0,0
"288",11,49,0.72,0.4018,0.0359,0.2659,0.2025,0.2485,0.1792,0.2079,0.1707
"289",11,50,0.4294,0.2397,0.0166,0.304,0.2721,0.0984,0.2598,0.1693,0.2162
"290",11,51,0.7661,0.4275,0.0102,0.1004,0.4421,0.1435,0.1709,0.3803,0.2985
"291",11,53,0.9446,0.5272,0.0372,0.2917,0.2643,0.2452,0.1643,0.2287,0.2426
"292",11,54,0.5555,0.31,0.0879,0.4838,0.3575,0.2236,0.3498,0.4745,0.3101
"293",11,55,0.2789,0.1556,0.0142,0.184,0.2567,0.1633,0.2011,0.2431,0.338
"294",11,56,0.2802,0.1564,0.002,NA,0.019,0.019,NA,NA,0
"295",11,72,0.0635,0.0355,0.0308,0.338,0.4819,0.2369,0.1559,0.4278,0.5022
"296",12,4,1.1621,0.6486,0.2042,0.4591,0.3092,0.4951,0.3645,0.4588,0.3476
"297",13,1,0.9123,0.5091,0.0881,0.3074,0.5583,0.2725,0.2083,0.5205,0.4933
"298",13,2,1.6902,0.9433,0,0,0,0,0,0,0
"299",13,4,1.2015,0.6706,0.153,0.4504,0.3352,0.4809,0.2618,0.4104,0.472
"300",13,5,0.7858,0.4385,0.0025,0.0562,0.2487,0.0488,0.0074,0.3049,0.2975
"301",13,6,1.4333,0.7999,0.1446,0.5971,0.3849,0.4848,0.3084,0.4578,0.4385
"302",13,8,0.8658,0.4832,0.0691,0.2145,0.2888,0.356,0.3195,0.2412,0.4516
"303",13,9,0.7739,0.4319,0.0796,0.4683,0.4449,0.2885,0.2065,0.3598,0.3671
"304",13,12,0.8096,0.4518,0.1129,0.5433,0.4284,0.2751,0.2682,0.244,0.1646
"305",13,13,1.0665,0.5952,0.0291,0.3169,0.1015,0.1427,0.1856,0.2961,0.1498
"306",13,16,0.7356,0.4106,0.0515,0.2272,0.1478,0.2831,0.4205,0.2684,0.2718
"307",13,17,0.2441,0.1362,0.0098,0.0848,0.2009,0.0491,0.1339,0.2857,0.1518
"308",13,18,0.3145,0.1755,0.005,0.0724,0.1108,0.1003,0.1603,0.0948,0.1275
"309",13,19,0.8384,0.4679,0.1377,0.5515,0.3645,0.3776,0.3396,0.3967,0.3149
"310",13,20,0.7367,0.4112,0.0532,0.2323,0.2076,0.0379,0.2084,0.0447,0.1837
"311",13,21,0.3568,0.1991,0.0412,0.3831,0.4154,0.2851,0.3947,0.2688,0.3743
"312",13,22,0.9334,0.521,0.1068,0.3796,0.2619,0.2859,0.1222,0.3852,0.2926
"313",13,23,0.3601,0.201,0.02,0.423,0.2519,0.1703,0.3891,0.4262,0.1391
"314",13,24,0.6363,0.3552,0.0325,0.291,0.2583,0.2127,0.2445,0.2514,0.2503
"315",13,25,1.0823,0.604,0.2194,0.6417,0.3597,0.5929,0.3093,0.5091,0.5157
"316",13,26,0.9669,0.5397,0.0621,0.5606,0.2677,0.2617,0.2989,0.8283,0.5294
"317",13,27,0.703,0.3924,0.0515,0.359,0.3972,0.2402,0.1727,0.1878,0.2653
"318",13,28,0.9086,0.5071,0.097,0.348,0.2313,0.3993,0.4958,0.5162,0.5505
"319",13,29,0.3731,0.2082,0.0179,0.3965,0.2692,0.2126,0.1839,0.3181,0.2035
"320",13,30,0.742,0.4141,0.0425,0.3389,0.2322,0.1998,0.1784,0.2018,0.1648
"321",13,31,0.7272,0.4058,0.0252,0.1729,0.2962,0.1693,0.0331,0.2725,0.302
"322",13,32,0.9841,0.5492,0.0247,0.2682,0.1058,0.1102,0.2071,0.2676,0.1071
"323",13,33,0.4901,0.2735,0.0512,0.4589,0.4265,0.1542,0.3615,0.2659,0.3761
"324",13,34,1.3898,0.7757,0.3139,0.7869,0.3615,0.639,0.5514,0.7736,0.6286
"325",13,35,0.8529,0.476,0.1111,0.2326,0.3215,0.3395,0.3963,0.2751,0.5425
"326",13,36,0.6514,0.3635,0.1107,0.4805,0.343,0.4573,0.2454,0.4637,0.4728
"327",13,37,0.9482,0.5292,0.0774,0.3331,0.3018,0.258,0.3174,0.2918,0.3329
"328",13,38,0.3483,0.1944,0,0,0,0,0,0,0
"329",13,39,0.4094,0.2285,0.0908,0.5479,0.4073,0.2216,0.4541,0.5839,0.3027
"330",13,40,1.0873,0.6068,0.0154,0.3167,0.3514,0.1652,0.2982,0.4544,0.3434
"331",13,41,0.6053,0.3378,0.0156,0.2066,0.1344,0.1949,0.2097,0.2283,0.2267
"332",13,42,0.3807,0.2124,0.0495,0.4748,0.367,0.17,0.3784,0.5068,0.3641
"333",13,45,0.9936,0.5546,0.1307,0.4517,0.2546,0.367,0.4759,0.4154,0.3028
"334",13,46,0.6423,0.3585,0.0303,0.3277,0.3184,0.164,0.2665,0.232,0.2287
"335",13,47,0.2719,0.1518,0.0191,0.371,0.324,0.2031,0.3482,0.6067,0.3603
"336",13,48,0.8081,0.451,0.0424,0.1978,0.1973,0.2317,0.0884,0.2703,0.2548
"337",13,49,0.5904,0.3295,0.0343,0.1109,0.4354,0.2005,0.2254,0.4603,0.2502
"338",13,50,0.379,0.2115,0.0049,0.0087,0.0144,8e-04,0.0095,0.0231,0.0136
"339",13,51,1.2333,0.6883,0.0795,0.4489,0.2604,0.3684,0.2177,0.3162,0.2884
"340",13,53,0.59,0.3293,0,0,0,0,0,0,0
"341",13,54,0.2125,0.1186,0.0037,0.2116,0.0907,0.1859,0.0256,0.1209,0.0952
"342",13,55,0.4923,0.2748,0.04,0.1366,0.2471,0.158,0.1268,0.1941,0.1433
"343",13,56,0.9623,0.5371,0.1916,0.2176,0.2612,0.1888,0.2537,0.3861,0.3252
"344",13,72,0.0496,0.0277,0.0303,0.3837,0.4967,0.1797,0.363,0.6108,0.4938
"345",14,8,0.9145,0.5104,0.0345,0.246,0.213,0.212,0.2587,0.2573,0.3113
"346",15,1,0.9292,0.5186,0.1417,0.4682,0.3997,0.2905,0.3801,0.3646,0.3371
"347",15,4,0.8304,0.4634,0.0609,0.2609,0.2083,0.1895,0.2511,0.2604,0.2374
"348",15,5,0.8329,0.4648,0.093,0.1077,0.5516,0.4459,0.4663,0.5721,0.1161
"349",15,6,1.2483,0.6967,0.0551,0.6431,0.2497,0.1867,0.4644,0.7353,0.3469
"350",15,8,0.6487,0.3621,0.0415,0.694,0.1217,0.1829,0.5519,0.6388,0.1846
"351",15,9,0.7518,0.4196,0.1556,0.3594,0.3482,0.5798,0.3229,0.2506,0.4052
"352",15,12,0.6982,0.3897,0.0532,0.4333,0.2049,0.2682,0.2264,0.3101,0.1646
"353",15,13,0.899,0.5018,0.062,0.3704,0.3035,0.3038,0.1993,0.2642,0.3118
"354",15,16,0.479,0.2673,0.0063,0.2045,0.1724,0.0379,0.1717,0.2171,0.1775
"355",15,17,0.5319,0.2968,0.1337,0.7364,0.1217,0.3258,0.5632,0.6787,0.3439
"356",15,18,0.3586,0.2001,0.0421,0.458,0.1799,0.2836,0.1935,0.375,0.1815
"357",15,19,0.3595,0.2007,0.0166,0.2783,0.2237,0.1567,0.2203,0.2639,0.2495
"358",15,20,0.6481,0.3617,0.0396,0.4613,0.4425,0.1431,0.3732,0.5519,0.3642
"359",15,21,0.6964,0.3887,0.0531,0.355,0.2737,0.3078,0.1721,0.4304,0.3885
"360",15,22,1.0924,0.6097,0.089,0.4082,0.2996,0.3282,0.207,0.3466,0.3196
"361",15,23,0.3048,0.1701,0.0065,0.168,0.1333,0.1487,0.1882,0.1546,0.25
"362",15,24,0.7478,0.4174,0.0587,0.4348,0.3116,0.2126,0.2582,0.2571,0.274
"363",15,25,0.8091,0.4516,0.0756,0.3913,0.5197,0.2408,0.2282,0.1932,0.3674
"364",15,26,0.4068,0.227,0.0089,0.2649,0.2129,0.1243,0.2187,0.1923,0.1832
"365",15,27,0.3477,0.194,0.0501,0.2552,0.1822,0.3046,0.3978,0.178,0.3333
"366",15,28,0.8209,0.4581,0.0683,0.3539,0.0754,0.0683,0.3209,0.3997,0.0788
"367",15,29,0.3478,0.1941,0.0084,0.2208,0.1417,0.1625,0.2604,0.2204,0.0949
"368",15,30,0.8182,0.4567,0.1323,0.034,0.1326,0.1201,0.1541,0.1667,0.0126
"369",15,31,0.2398,0.1338,0,NA,NA,0,NA,NA,NA
"370",15,32,0.8845,0.4937,0.0031,0.4466,0.0219,0.0448,0.4017,0.4247,0.023
"371",15,33,0.4501,0.2512,0.0256,0.2378,0.3035,0.1899,0.1614,0.2514,0.2682
"372",15,34,0.9009,0.5028,0.0541,0.3421,0.2636,0.2249,0.176,0.3474,0.3213
"373",15,35,0.9569,0.5341,0.0353,0.3446,0.261,0.1963,0.2619,0.3479,0.347
"374",15,36,0.6942,0.3874,0.0948,0.4794,0.4089,0.2904,0.225,0.6595,0.5111
"375",15,37,0.8895,0.4964,0.0473,0.257,0.3875,0.2414,0.1348,0.4474,0.5085
"376",15,38,0.633,0.3533,0.0313,0.3051,0.2903,0.1992,0.2236,0.2498,0.2882
"377",15,39,0.2904,0.1621,0.0131,0.2969,0.2873,0.1132,0.2657,0.2624,0.2226
"378",15,40,1.2449,0.6948,0.123,0.5685,0.4099,0.4342,0.282,0.2779,0.3756
"379",15,41,0.6678,0.3727,0.0099,0.1083,0.1287,0.1639,0.0896,0.0876,0.1515
"380",15,42,0.3418,0.1908,0.0245,0.3072,0.4229,0.1648,0.2863,0.1706,0.3962
"381",15,45,1.1361,0.6341,0.0728,0.3152,0.2898,0.2953,0.3349,0.4062,0.2352
"382",15,46,0.6606,0.3687,0.0567,0.53,0.4654,0.2847,0.2453,0.0645,0.1808
"383",15,47,0.4358,0.2432,0.0103,0.2015,0.2417,0.1106,0.1393,0.1488,0.2272
"384",15,48,1.0141,0.566,0.0407,0.2339,0.2791,0.2423,0.2031,0.3032,0.2082
"385",15,49,0.4232,0.2362,0.0188,0.6037,0.1386,0.2078,0.6652,0.4651,0.3189
"386",15,50,0.414,0.2311,0.0127,0.2657,0.199,0.1769,0.1751,0.1665,0.1081
"387",15,51,0.5156,0.2878,0.0414,0.3365,0.3096,0.2344,0.291,0.3471,0.3522
"388",15,53,0.7604,0.4244,0.0296,0.3293,0.2293,0.2505,0.1991,0.2368,0.1765
"389",15,54,0.2418,0.135,0.0088,0.3942,0.4105,0.1028,0.4441,0.6364,0.3077
"390",15,55,0.5306,0.2961,0.0496,0.4481,0.462,0.2439,0.3307,0.2582,0.3908
"391",15,56,0.552,0.308,0.0174,0.2873,0.3142,0.1459,0.1862,0.1751,0.1823
"392",15,72,0.0592,0.0331,0.0219,0.1717,0.3085,0.1725,0.1271,0.2527,0.3634
"393",16,2,1.5637,0.8727,0.0947,0.0233,0.1427,0.0526,0.0293,0.1194,0.0901
"394",17,1,0.9871,0.5509,0.0571,0.2557,0.4887,0.3156,0.2196,0.5122,0.5296
"395",17,4,1.1256,0.6282,0.4452,0.59,0.2644,0.3165,0.3148,0.4936,0.2828
"396",17,5,1.0067,0.5619,0.1662,0.5,0.3656,0.0801,0.4666,0.3277,0.3762
"397",17,6,0.8976,0.5009,0.0558,0.2882,0.4761,0.1918,0.3125,0.2466,0.4749
"398",17,8,0.5494,0.3066,0,0,0,0,0,0,0
"399",17,12,0.6108,0.3409,0.0238,0.2571,0.2804,0.1635,0.1769,0.2824,0.279
"400",17,13,1.0325,0.5762,0.0755,0.3051,0.345,0.3418,0.192,0.2787,0.4066
"401",17,16,0.4426,0.247,0.0076,0.2856,0.1652,0.1252,0.229,0.2487,0.1452
"402",17,17,0.8951,0.4996,0.1637,0.6072,0.3776,0.4818,0.1423,0.2521,0.1267
"403",17,18,0.7679,0.4286,0.1044,0.3916,0.3365,0.4461,0.1063,0.2566,0.2861
"404",17,19,0.3216,0.1795,0.0445,0.5313,0.4454,0.1773,0.3742,0.2142,0.302
"405",17,20,0.5228,0.2918,0,0,0,0,0,0,0
"406",17,21,0.6648,0.3711,0.0496,0.4338,0.155,0.182,0.2984,0.4354,0.1687
"407",17,22,1.0349,0.5776,0.2315,0.5902,0.3727,0.2615,0.4456,0.6144,0.4085
"408",17,23,0.346,0.1931,0.0095,0.2384,0.2221,0.1329,0.2298,0.3253,0.2099
"409",17,24,1.2252,0.6838,0.0941,0.4361,0.4097,0.3712,0.1519,0.1752,0.2143
"410",17,25,1.0859,0.606,0.0996,0.4338,0.3265,0.4073,0.2595,0.3741,0.3817
"411",17,26,0.5304,0.296,0.0361,0.3581,0.2326,0.2648,0.1634,0.3623,0.317
"412",17,27,0.6104,0.3407,0.1445,0.6332,0.2452,0.2388,0.5287,0.6945,0.3299
"413",17,28,0.9424,0.526,0.0584,0.2507,0.2318,0.25,0.3837,0.3311,0.4327
"414",17,29,0.3119,0.1741,0.0063,0.0705,0.3293,0.097,0.0431,0.3528,0.3362
"415",17,30,0.4536,0.2531,0.0119,0.2431,0.2689,0.1415,0.1738,0.3987,0.2823
"416",17,31,0.3937,0.2197,0,0,0,0,0,0,0
"417",17,32,0.6107,0.3409,0.0074,0.2182,0.0966,4e-04,0.2185,0.3148,0.0962
"418",17,33,0.543,0.3031,0.0311,0.2507,0.3455,0.1894,0.1338,0.261,0.2569
"419",17,34,1.3928,0.7773,0.2086,0.5596,0.4057,0.4861,0.5907,0.5481,0.5865
"420",17,35,0.939,0.5241,0.0625,0.3086,0.2424,0.271,0.3012,0.3238,0.307
"421",17,36,0.3924,0.219,0.018,0.2424,0.2671,0.1539,0.1417,0.2167,0.2403
"422",17,37,1.1227,0.6266,0.0648,0.2667,0.2591,0.2439,0.4008,0.2777,0.3863
"423",17,38,0.7701,0.4298,0.0567,0.3308,0.3329,0.21,0.2666,0.2247,0.2694
"424",17,39,0.8939,0.4989,0.0957,0.3762,0.4043,0.3971,0.2472,0.4083,0.4839
"425",17,40,1.0585,0.5908,0.0375,0.2977,0.3925,0.1568,0.2826,0.3548,0.3936
"426",17,41,0.6446,0.3598,0.0226,0.1915,0.1686,0.2383,0.1832,0.1674,0.2175
"427",17,42,0.7587,0.4235,0.0801,0.4702,0.3495,0.3111,0.2698,0.4218,0.3808
"428",17,45,0.9498,0.5301,0.0246,0.1863,0.0565,0.1427,0.0863,0.2187,0.16
"429",17,46,0.6027,0.3364,0,NA,0,0,NA,NA,0
"430",17,47,0.6388,0.3565,0.0193,0.2021,0.2346,0.1833,0.2262,0.2546,0.24
"431",17,48,0.7605,0.4245,0.0093,0.0742,0.5027,0.1201,0.046,0.4286,0.3826
"432",17,49,0.5153,0.2876,0.0114,0.3243,0.0973,0.1814,0.5057,0.4216,0.0841
"433",17,50,0.3777,0.2108,0.0067,0.1697,0.2735,0.0914,0.1566,0.2283,0.2481
"434",17,51,0.4043,0.2257,0.0169,0.2103,0.4062,0.2433,0.033,0.1959,0.1629
"435",17,53,0.9198,0.5133,0.0467,0.2332,0.1329,0.2281,0.2482,0.192,0.2817
"436",17,54,0.3245,0.1811,0.0064,0.1767,0.0118,0.0889,0.2656,0.1885,0.0771
"437",17,55,0.4303,0.2402,0.0526,0.5466,0.3631,0.146,0.4333,0.5969,0.3226
"438",17,56,0.4518,0.2521,0.0047,0.4145,0.0812,0.0417,0.3729,0.3333,0.0395
"439",17,72,0.0376,0.021,0.0283,0.6901,0.5352,0.1499,0.609,0.6667,0.45
"440",19,1,0.4386,0.2448,0.0344,0.3161,0.226,0.1434,0.2933,0.2961,0.3032
"441",19,4,1.1481,0.6407,0.1564,0.3809,0.2418,0.4252,0.3551,0.331,0.4289
"442",19,5,0.9642,0.5381,0.0523,0.2981,0.3805,0.2169,0.2986,0.2797,0.425
"443",19,6,1.2144,0.6778,0.1407,0.5061,0.3787,0.4528,0.3795,0.3761,0.4087
"444",19,8,0.5424,0.3027,0.0085,0.2012,0.1276,0.1281,0.164,0.1812,0.1656
"445",19,12,1.0448,0.5831,0.0663,0.409,0.331,0.2505,0.1887,0.2064,0.1926
"446",19,13,0.7435,0.415,0.0312,0.2087,0.2029,0.2615,0.4051,0.4021,0.253
"447",19,16,0.6684,0.3731,0.0338,0.267,0.1773,0.2253,0.226,0.2704,0.2888
"448",19,17,1.1963,0.6677,0.1515,0.4763,0.5155,0.3865,0.3477,0.5438,0.4207
"449",19,18,0.7902,0.441,0.0666,0.4167,0.2734,0.2811,0.3615,0.3052,0.3505
"450",19,19,0.25,0.1395,0.0132,0.273,0.2999,0.1125,0.2754,0.1714,0.2019
"451",19,20,0.6655,0.3714,0,0,0,0,0,0,0
"452",19,21,0.4096,0.2286,0.056,0.4266,0.2266,0.222,0.307,0.3538,0.2006
"453",19,22,1.0161,0.5671,0.2014,0.5907,0.432,0.2342,0.4527,0.5871,0.3425
"454",19,23,0.434,0.2422,0.0446,0.3605,0.362,0.1756,0.2636,0.2656,0.2767
"455",19,24,1.0166,0.5674,0.1271,0.4686,0.2588,0.3322,0.2184,0.2914,0.2217
"456",19,25,0.9755,0.5445,0.0455,0.307,0.1696,0.2589,0.1854,0.2159,0.1185
"457",19,26,0.3647,0.2035,0.0095,0.213,0.1847,0.0574,0.2431,0.1922,0.2348
"458",19,27,0.6149,0.3432,0.0628,0.4178,0.2893,0.3187,0.2119,0.391,0.4197
"459",19,28,0.7958,0.4442,0.0647,0.2871,0.1486,0.1378,0.1492,0.4014,0.2521
"460",19,29,0.9036,0.5043,0.058,0.3642,0.281,0.2215,0.2237,0.3506,0.2629
"461",19,30,0.4982,0.278,0,NA,0,0,NA,NA,0
"462",19,31,0.6107,0.3408,0.0485,0.2862,0.3259,0.2899,0.2649,0.2017,0.3987
"463",19,32,0.9095,0.5076,0.022,0.2593,0.2064,0.1494,0.2606,0.2903,0.2624
"464",19,33,0.4088,0.2282,0.0071,0.1772,0.2166,0.0712,0.1681,0.2357,0.1883
"465",19,34,0.7273,0.4059,0.052,0.3627,0.3116,0.2138,0.3247,0.3412,0.2805
"466",19,35,0.7377,0.4117,0,0,0,0,0,0,0
"467",19,36,0.5741,0.3204,0.0736,0.5046,0.3585,0.3086,0.211,0.4355,0.2673
"468",19,37,0.7278,0.4062,0.0743,0.4107,0.2117,0.3025,0.2357,0.4349,0.3629
"469",19,38,0.2917,0.1628,0.0079,0.503,0.0595,0.2525,0.7556,0.5625,0.1931
"470",19,39,0.2791,0.1557,0.0129,0.3096,0.2173,0.1728,0.3223,0.3923,0.1621
"471",19,40,1.1597,0.6472,0.0455,0.4336,0.3542,0.3017,0.279,0.5365,0.4236
"472",19,41,0.634,0.3539,0.0094,0.2193,0.1993,0.1076,0.2014,0.2363,0.1999
"473",19,42,0.3887,0.2169,0.0466,0.3999,0.4643,0.2177,0.2637,0.345,0.3278
"474",19,45,1.0169,0.5675,0.169,0.5287,0.2897,0.4548,0.3553,0.4557,0.3993
"475",19,46,0.4675,0.2609,0.0126,0.3071,0.0492,0.1823,0.1248,0.3548,0.23
"476",19,47,0.3826,0.2136,0.0303,0.4478,0.2817,0.2004,0.322,0.2687,0.2253
"477",19,48,0.7524,0.4199,0.007,0.142,0.1309,0.0776,0.0879,0.1619,0.094
"478",19,49,0.8014,0.4473,0.0182,0.203,0.2205,0.2105,0.2512,0.1033,0.2996
"479",19,50,0.367,0.2048,0.0112,0.2064,0.2804,0.1159,0.2218,0.1882,0.2241
"480",19,51,0.5962,0.3327,0.0394,0.2506,0.3621,0.1753,0.2759,0.4277,0.3073
"481",19,53,0.9083,0.5069,0.296,0.4451,0.128,0.0957,0.4571,0.4762,0.0323
"482",19,54,0.4533,0.253,0.0559,0.4295,0.298,0.2395,0.3888,0.3556,0.2664
"483",19,55,0.3855,0.2152,0.075,0.324,0.2067,0.4138,0.4311,0.1771,0.4086
"484",19,56,0.4246,0.237,0.0071,0.235,0.3692,0.0583,0.1767,0.1748,0.3338
"485",19,72,0.0216,0.012,0.0422,0.7083,0.6042,0.242,0.6365,0.5714,0.4386
"486",20,2,1.4014,0.7821,0.0527,0.3852,0.3535,0.2518,0.208,0.2225,0.1799
"487",21,1,0.7861,0.4387,0.0728,0.3489,0.4059,0.2925,0.4536,0.2902,0.4589
"488",21,4,1.1641,0.6497,0.1329,0.3894,0.2822,0.2876,0.2936,0.2466,0.3062
"489",21,5,0.3161,0.1764,0.0113,0.2396,0.2295,0.1636,0.1886,0.3316,0.258
"490",21,6,1.0281,0.5738,0.0479,0.2102,0.3,0.2204,0.2256,0.1865,0.2658
"491",21,8,0.8336,0.4652,0.0274,0.5134,0.1263,0.208,0.3054,0.6398,0.3343
"492",21,12,0.9798,0.5469,0.2029,0.5396,0.2388,0.4942,0.2344,0.5375,0.4814
"493",21,13,1.0367,0.5786,0.1646,0.5102,0.2939,0.3893,0.3366,0.573,0.4847
"494",21,16,0.524,0.2924,0.0049,0.1987,0.0236,0.1216,0.3202,0.2222,0.098
"495",21,17,0.3888,0.217,0.0797,0.4569,0.2434,0.5254,0.1064,0.4836,0.549
"496",21,18,0.2965,0.1655,0.0135,0.3036,0.2578,0.1426,0.2036,0.125,0.2767
"497",21,19,1.1289,0.6301,0.1414,0.5715,0.5843,0.4752,0.1096,0.0641,0.1091
"498",21,20,0.6308,0.3521,0.0128,0.154,0.2816,0.0898,0.202,0.3579,0.2582
"499",21,21,0.7057,0.3939,0.0441,0.3203,0.3275,0.2703,0.1312,0.3551,0.411
"500",21,22,0.7104,0.3965,0.0283,0.1929,0.2292,0.0364,0.2002,0.4221,0.2219
"501",21,23,0.37,0.2065,0.0175,0.2509,0.3684,0.1413,0.2325,0.2719,0.3389
"502",21,24,1.0658,0.5948,0.1016,0.444,0.4247,0.394,0.2032,0.287,0.2932
"503",21,25,0.9982,0.5571,0.1117,0.5012,0.4102,0.2527,0.3402,0.5425,0.3316
"504",21,26,0.9397,0.5244,0.2247,0.7145,0.4695,0.2832,0.5371,0.7278,0.487
"505",21,27,0.6441,0.3595,0.2724,0.2141,0.1831,0.2002,0.2119,0.315,0.2377
"506",21,28,0.4607,0.2571,0.0465,0.3126,NA,0.2531,0.0942,NA,NA
"507",21,29,0.7562,0.422,0.0419,0.2937,0.3948,0.2005,0.2599,0.34,0.3945
"508",21,30,0.487,0.2718,0.0144,0.3683,0.2322,0.1472,0.2211,0.1361,0.085
"509",21,31,0.3798,0.212,0.0186,0.2883,0.2013,0.2308,0.1196,0.1366,0.0295
"510",21,32,1.1675,0.6516,0.1337,0.1127,0.0992,0.0892,0.202,0.0135,0.1884
"511",21,34,1.3908,0.7762,0.2448,0.6006,0.4677,0.5629,0.3953,0.743,0.6903
"512",21,35,0.8251,0.4605,0,0,NA,0,0,NA,NA
"513",21,36,0.7027,0.3922,0.0696,0.4734,0.508,0.189,0.333,0.1761,0.3697
"514",21,37,0.7685,0.4289,0.0623,0.3985,0.2684,0.2592,0.3443,0.3668,0.3047
"515",21,38,0.3949,0.2204,0.0264,0.3289,0.3036,0.237,0.5255,0.5828,0.1558
"516",21,39,0.4013,0.224,0.0263,0.3814,0.2092,0.1339,0.2638,0.2868,0.1806
"517",21,40,1.2845,0.7169,0.0158,0.309,0.3491,0.2517,0.3048,0.4015,0.2955
"518",21,41,0.5252,0.2931,0,0,0,0,0,0,0
"519",21,42,0.4677,0.261,0.1311,0.6367,0.4344,0.3128,0.3875,0.6326,0.422
"520",21,45,0.8878,0.4955,0.1315,0.5201,0.3737,0.2828,0.3302,0.4044,0.3491
"521",21,46,0.3703,0.2067,0,NA,0,0,NA,NA,0
"522",21,47,0.5046,0.2816,0.0126,0.2296,0.2133,0.1235,0.1696,0.187,0.1588
"523",21,48,1.055,0.5888,0.092,0.3224,0.261,0.3311,0.3758,0.3742,0.4921
"524",21,49,0.6593,0.368,0.0234,0.3828,0.2636,0.1533,0.4088,0.1805,0.2611
"525",21,50,0.4102,0.2289,0.0171,0.2733,0.2214,0.1713,0.1965,0.2149,0.2081
"526",21,51,0.3121,0.1742,0.0298,0.354,0.4258,0.0425,0.3115,0.0719,0.3833
"527",21,53,0.9806,0.5473,0.1282,0.3604,0.2276,0.4263,0.3339,0.2988,0.3354
"528",21,54,0.66,0.3683,0.3883,0.8795,0.4857,0.6315,0.248,0.8447,0.5967
"529",21,55,0.4369,0.2438,0.0538,0.5053,0.1959,0.2338,0.426,0.4641,0.1902
"530",21,56,0.8365,0.4669,0.0307,0.2889,0.1481,0.2111,0.1623,0.273,0.2283
"531",21,72,0.069,0.0385,0.0561,0.3585,0.5455,0.232,0.3379,0.5733,0.5452
"532",23,1,0.8337,0.4653,0.1386,0.3889,0.5871,0.2361,0.3075,0.6614,0.4695
"533",23,4,0.5363,0.2993,0.2733,0.4546,0.5519,0.5959,0.2914,0.236,0.3295
"534",23,5,0.3665,0.2046,0.0092,0.3286,0.1766,0.1516,0.3171,0.2538,0.1957
"535",23,6,1.0558,0.5893,0.0758,0.2905,0.3259,0.1826,0.1948,0.2637,0.3092
"536",23,8,0.9811,0.5476,0.0433,0.026,0.071,0.2952,0.3212,0.097,0.2242
"537",23,12,0.9435,0.5266,0.0541,0.3602,0.3505,0.1166,0.3007,0.4152,0.3208
"538",23,13,0.8513,0.4751,0.0769,0.3194,0.4526,0.2949,0.2843,0.2973,0.1582
"539",23,16,0.3994,0.2229,0,0,0,0,0,0,0
"540",23,17,0.2588,0.1445,0.0143,0.1906,0.2665,0.2134,0.0519,0.2536,0.225
"541",23,18,0.6626,0.3698,0.1215,0.2914,0.2838,0.4527,0.2614,0.2164,0.366
"542",23,19,0.2136,0.1192,0.0124,0.2531,0.1547,0.1888,0.177,0.4038,0.2746
"543",23,20,0.5601,0.3126,0,0,0,0,0,0,0
"544",23,21,0.2601,0.1452,0.0078,0.2104,0.1885,0.2216,0.0194,0.1058,0.0974
"545",23,22,0.3784,0.2112,0.0191,0.3134,0.2658,0.1231,0.3784,0.4487,0.1824
"546",23,23,0.3698,0.2064,0.0123,0.3037,0.2259,0.0895,0.2435,0.32,0.2156
"547",23,24,0.255,0.1423,0.0276,0.3285,0.2639,0.2028,0.3128,0.2418,0.2447
"548",23,25,0.8372,0.4673,0.2208,0.7581,0.2978,0.4754,0.2937,0.5402,0.2969
"549",23,26,0.5516,0.3078,0.1046,0.6884,0.2438,0.3256,0.6599,0.6445,0.316
"550",23,27,0.6517,0.3637,0.0578,0.1651,0.4962,0.2357,0.2557,0.5773,0.5201
"551",23,28,0.8002,0.4466,0.0668,0.3028,0.3082,0.1742,0.1953,0.3678,0.3496
"552",23,29,0.6175,0.3446,0.0531,0.4003,0.3636,0.154,0.2737,0.4979,0.3351
"553",23,30,0.4408,0.246,0.0071,0.1983,0.0853,0.0138,0.1844,0.2261,0.0923
"554",23,31,0.3814,0.2129,0.0178,0.2449,0.2348,0.1846,0.2912,0.1929,0.1485
"555",23,32,0.9329,0.5206,0.0181,0.1958,0.1308,0.1058,0.2322,0.1794,0.1833
"556",23,34,1.3938,0.7779,0.1842,0.4263,0.4412,0.4668,0.3844,0.406,0.5987
"557",23,35,0.8347,0.4658,0.1683,0.3392,0.3303,0.531,0.1918,0.0089,0.2007
